0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.0,0.0,0.4583333333333333,0.04285714285714286,0.7638888888888888,0.225,0.8263888888888888,0.44285714285714284,0.8055555555555556,0.6,0.9861111111111112,0.23214285714285715,1.0,0.5857142857142857,0.9444444444444444,0.7892857142857143,0.8888888888888888,0.9392857142857143,0.6736111111111112,0.2,0.7152777777777778,0.6071428571428571,0.6805555555555556,0.8392857142857143,0.6527777777777778,1.0,0.3263888888888889,0.21428571428571427,0.4027777777777778,0.5964285714285714,0.4305555555555556,0.8142857142857143,0.4513888888888889,0.9571428571428572,0.027777777777777776,0.24642857142857144,0.1527777777777778,0.5321428571428571,0.2361111111111111,0.6285714285714286,0.3055555555555556,0.6714285714285714
0.0,0.0,0.4791666666666667,0.0673758865248227,0.7777777777777778,0.25177304964539005,0.8333333333333334,0.4645390070921986,0.8125,0.6099290780141844,0.9861111111111112,0.2375886524822695,1.0,0.5957446808510638,0.9375,0.7943262411347518,0.8819444444444444,0.9432624113475178,0.6736111111111112,0.20567375886524822,0.7291666666666666,0.6134751773049646,0.6875,0.8439716312056738,0.6388888888888888,1.0,0.3333333333333333,0.2127659574468085,0.4305555555555556,0.599290780141844,0.4513888888888889,0.8156028368794326,0.4583333333333333,0.9609929078014184,0.034722222222222224,0.24113475177304963,0.1597222222222222,0.5319148936170213,0.22916666666666666,0.6347517730496454,0.2708333333333333,0.6843971631205674
0.0,0.0,0.48322147651006714,0.05714285714285714,0.7785234899328859,0.2357142857142857,0.8120805369127517,0.45,0.7651006711409396,0.5964285714285714,0.9865771812080537,0.225,1.0,0.5821428571428572,0.9328859060402684,0.7821428571428571,0.8791946308724832,0.9321428571428572,0.6912751677852349,0.19285714285714287,0.738255033557047,0.6035714285714285,0.7046979865771812,0.8357142857142857,0.6577181208053692,1.0,0.35570469798657717,0.20357142857142857,0.4563758389261745,0.5964285714285714,0.46308724832214765,0.8178571428571428,0.46308724832214765,0.9607142857142857,0.0738255033557047,0.2357142857142857,0.19463087248322147,0.5357142857142857,0.2550335570469799,0.6285714285714286,0.2953020134228188,0.6678571428571428
0.0,0.0,0.48299319727891155,0.06028368794326241,0.782312925170068,0.23404255319148937,0.8299319727891157,0.44680851063829785,0.782312925170068,0.5921985815602837,0.9863945578231292,0.23404255319148937,1.0,0.5886524822695035,0.9455782312925171,0.7907801418439716,0.8979591836734694,0.9397163120567376,0.6938775510204082,0.19858156028368795,0.7414965986394558,0.6099290780141844,0.7006802721088435,0.8404255319148937,0.6598639455782312,1.0,0.35374149659863946,0.20567375886524822,0.4489795918367347,0.5957446808510638,0.4557823129251701,0.8156028368794326,0.4557823129251701,0.9609929078014184,0.06802721088435375,0.2375886524822695,0.1836734693877551,0.5354609929078015,0.24489795918367346,0.6347517730496454,0.2857142857142857,0.6773049645390071
0.0,0.0,0.48,0.05054151624548736,0.7866666666666666,0.22743682310469315,0.8466666666666667,0.4404332129963899,0.82,0.5884476534296029,0.9866666666666667,0.22382671480144403,1.0,0.5848375451263538,0.9466666666666667,0.7870036101083032,0.8933333333333333,0.9386281588447654,0.6933333333333334,0.19133574007220217,0.74,0.6028880866425993,0.7,0.8375451263537906,0.6466666666666666,1.0,0.36666666666666664,0.19855595667870035,0.4533333333333333,0.592057761732852,0.46,0.8122743682310469,0.46,0.9530685920577617,0.08,0.23104693140794225,0.19333333333333333,0.51985559566787,0.24,0.6064981949458483,0.2733333333333333,0.6389891696750902
0.0,0.0,0.48,0.050724637681159424,0.7733333333333333,0.2391304347826087,0.8266666666666667,0.4528985507246377,0.7733333333333333,0.605072463768116,0.98,0.2318840579710145,1.0,0.5978260869565217,0.9466666666666667,0.7971014492753623,0.8933333333333333,0.9420289855072463,0.6933333333333334,0.2028985507246377,0.7466666666666667,0.6159420289855072,0.7066666666666667,0.8442028985507246,0.66,1.0,0.37333333333333335,0.21014492753623187,0.46,0.605072463768116,0.46,0.822463768115942,0.46,0.9637681159420289,0.08666666666666667,0.2427536231884058,0.20666666666666667,0.5434782608695652,0.26,0.6376811594202898,0.3,0.6811594202898551
0.0,0.0,0.48322147651006714,0.05128205128205128,0.785234899328859,0.22344322344322345,0.8322147651006712,0.4358974358974359,0.7785234899328859,0.5787545787545788,0.9865771812080537,0.2271062271062271,1.0,0.5860805860805861,0.9395973154362416,0.7912087912087912,0.8926174496644296,0.9413919413919414,0.697986577181208,0.19047619047619047,0.7516778523489933,0.6043956043956044,0.7046979865771812,0.8388278388278388,0.6510067114093959,1.0,0.37583892617449666,0.1978021978021978,0.4697986577181208,0.6043956043956044,0.4697986577181208,0.8241758241758241,0.46308724832214765,0.9597069597069597,0.087248322147651,0.23076923076923078,0.20134228187919462,0.5421245421245421,0.2550335570469799,0.6446886446886447,0.2953020134228188,0.684981684981685
0.0,0.0,0.48299319727891155,0.05434782608695652,0.782312925170068,0.23550724637681159,0.8299319727891157,0.4492753623188406,0.782312925170068,0.5942028985507246,1.0,0.23550724637681159,1.0,0.5942028985507246,0.9455782312925171,0.7934782608695652,0.891156462585034,0.9420289855072463,0.6938775510204082,0.19927536231884058,0.7414965986394558,0.6086956521739131,0.6938775510204082,0.8405797101449275,0.6394557823129252,1.0,0.36054421768707484,0.20652173913043478,0.4489795918367347,0.6014492753623188,0.4489795918367347,0.8188405797101449,0.4421768707482993,0.9601449275362319,0.06802721088435375,0.23550724637681159,0.17687074829931973,0.5362318840579711,0.22448979591836735,0.6268115942028986,0.2585034013605442,0.6630434782608695
0.0,0.0,0.4797297297297297,0.05755395683453238,0.7837837837837838,0.2302158273381295,0.831081081081081,0.43884892086330934,0.7702702702702703,0.5899280575539568,0.9864864864864865,0.22661870503597123,1.0,0.579136690647482,0.9459459459459459,0.7841726618705036,0.8918918918918919,0.935251798561151,0.6959459459459459,0.19784172661870503,0.75,0.60431654676259,0.7162162162162162,0.8381294964028777,0.668918918918919,1.0,0.36486486486486486,0.20503597122302158,0.4594594594594595,0.5971223021582733,0.46621621621621623,0.8165467625899281,0.46621621621621623,0.9568345323741008,0.06756756756756757,0.24100719424460432,0.19594594594594594,0.5359712230215827,0.25,0.6330935251798561,0.28378378378378377,0.6762589928057554
0.0,0.0,0.4666666666666667,0.05090909090909091,0.7733333333333333,0.22545454545454546,0.8266666666666667,0.43272727272727274,0.7866666666666666,0.5818181818181818,0.9866666666666667,0.21818181818181817,1.0,0.5818181818181818,0.9466666666666667,0.7890909090909091,0.8933333333333333,0.9381818181818182,0.7066666666666667,0.18545454545454546,0.76,0.6072727272727273,0.7133333333333334,0.84,0.6533333333333333,1.0,0.38,0.19636363636363635,0.47333333333333333,0.5963636363636363,0.47333333333333333,0.8181818181818182,0.48,0.96,0.1,0.2290909090909091,0.20666666666666667,0.5381818181818182,0.26,0.64,0.29333333333333333,0.68
