0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.39849624060150374,1.0,0.6842105263157895,0.9498327759197325,0.8270676691729323,0.7859531772575251,0.6165413533834586,0.6755852842809364,0.3082706766917293,0.6020066889632107,0.7443609022556391,0.5117056856187291,0.8796992481203008,0.3010033444816054,0.9548872180451128,0.16722408026755853,1.0,0.056856187290969896,0.44360902255639095,0.5117056856187291,0.3308270676691729,0.27424749163879597,0.2556390977443609,0.12374581939799331,0.17293233082706766,0.0,0.20300751879699247,0.5819397993311036,0.2781954887218045,0.4983277591973244,0.42857142857142855,0.6387959866220736,0.46616541353383456,0.7391304347826086,0.0,0.68561872909699,0.09774436090225563,0.6020066889632107,0.2706766917293233,0.6722408026755853,0.3609022556390977,0.7324414715719063
0.37593984962406013,1.0,0.6691729323308271,0.9297124600638977,0.8345864661654135,0.7667731629392971,0.6240601503759399,0.65814696485623,0.3308270676691729,0.5942492012779552,0.7293233082706767,0.48881789137380194,0.8796992481203008,0.29073482428115016,0.9548872180451128,0.16293929712460065,1.0,0.054313099041533544,0.43609022556390975,0.49201277955271566,0.3233082706766917,0.26198083067092653,0.2556390977443609,0.1182108626198083,0.18045112781954886,0.0,0.19548872180451127,0.5591054313099042,0.2631578947368421,0.4696485623003195,0.41353383458646614,0.6038338658146964,0.46616541353383456,0.7060702875399361,0.0,0.6549520766773163,0.12781954887218044,0.5718849840255591,0.3157894736842105,0.6549520766773163,0.41353383458646614,0.7284345047923323
0.3925925925925926,1.0,0.6814814814814815,0.9171974522292994,0.8666666666666667,0.7579617834394905,0.6444444444444445,0.6496815286624203,0.35555555555555557,0.589171974522293,0.7407407407407407,0.47770700636942676,0.8888888888888888,0.28343949044585987,0.9629629629629629,0.1592356687898089,1.0,0.054140127388535034,0.43703703703703706,0.48089171974522293,0.32592592592592595,0.2484076433121019,0.26666666666666666,0.11146496815286625,0.2,0.0,0.1925925925925926,0.5445859872611465,0.2814814814814815,0.4585987261146497,0.42962962962962964,0.5923566878980892,0.4740740740740741,0.6878980891719745,0.0,0.6401273885350318,0.14074074074074075,0.5668789808917197,0.3111111111111111,0.6401273885350318,0.4,0.7101910828025477
0.37404580152671757,1.0,0.6870229007633588,0.9169329073482428,0.8854961832061069,0.7571884984025559,0.6412213740458015,0.6485623003194888,0.3435114503816794,0.597444089456869,0.7557251908396947,0.476038338658147,0.9083969465648855,0.28115015974440893,0.9694656488549618,0.15654952076677317,1.0,0.051118210862619806,0.44274809160305345,0.4792332268370607,0.3282442748091603,0.24920127795527156,0.26717557251908397,0.11182108626198083,0.20610687022900764,0.0,0.1984732824427481,0.5399361022364217,0.2900763358778626,0.46325878594249204,0.44274809160305345,0.5878594249201278,0.4961832061068702,0.6837060702875399,0.0,0.6293929712460063,0.15267175572519084,0.5591054313099042,0.33587786259541985,0.6325878594249201,0.4351145038167939,0.7028753993610224
0.3923076923076923,1.0,0.7076923076923077,0.9171974522292994,0.8769230769230769,0.7579617834394905,0.6615384615384615,0.6496815286624203,0.36923076923076925,0.6019108280254777,0.7538461538461538,0.4745222929936306,0.9,0.2802547770700637,0.9692307692307692,0.15286624203821655,1.0,0.050955414012738856,0.4461538461538462,0.48089171974522293,0.3230769230769231,0.2515923566878981,0.25384615384615383,0.11146496815286625,0.18461538461538463,0.0,0.2,0.5414012738853503,0.26153846153846155,0.46496815286624205,0.4153846153846154,0.5955414012738853,0.46923076923076923,0.6942675159235668,0.0,0.6369426751592356,0.13846153846153847,0.5764331210191083,0.3153846153846154,0.6560509554140127,0.4076923076923077,0.7229299363057324
0.3923076923076923,1.0,0.7,0.9145569620253164,0.8846153846153846,0.75,0.6692307692307692,0.6424050632911392,0.38461538461538464,0.5917721518987342,0.7461538461538462,0.4778481012658228,0.9,0.2848101265822785,0.9692307692307692,0.15822784810126583,1.0,0.056962025316455694,0.43846153846153846,0.48417721518987344,0.33076923076923076,0.25316455696202533,0.2692307692307692,0.11392405063291139,0.2,0.0,0.19230769230769232,0.5474683544303798,0.2846153846153846,0.4588607594936709,0.4461538461538462,0.5886075949367089,0.49230769230769234,0.680379746835443,0.0,0.6360759493670886,0.15384615384615385,0.5632911392405063,0.3384615384615385,0.6392405063291139,0.4230769230769231,0.7088607594936709
0.4126984126984127,1.0,0.7222222222222222,0.9171974522292994,0.9047619047619048,0.7515923566878981,0.6984126984126984,0.6401273885350318,0.4126984126984127,0.5859872611464968,0.7698412698412699,0.4745222929936306,0.9126984126984127,0.2770700636942675,0.9761904761904762,0.15605095541401273,1.0,0.054140127388535034,0.4603174603174603,0.48089171974522293,0.3333333333333333,0.2484076433121019,0.2777777777777778,0.11146496815286625,0.20634920634920634,0.0,0.20634920634920634,0.5445859872611465,0.2857142857142857,0.4585987261146497,0.4523809523809524,0.5923566878980892,0.5079365079365079,0.6878980891719745,0.0,0.6369426751592356,0.1746031746031746,0.5668789808917197,0.35714285714285715,0.6496815286624203,0.4444444444444444,0.7165605095541401
0.40625,1.0,0.71875,0.9145569620253164,0.890625,0.7436708860759493,0.6640625,0.6329113924050633,0.359375,0.5854430379746836,0.7578125,0.47151898734177217,0.8984375,0.27848101265822783,0.96875,0.1550632911392405,1.0,0.05379746835443038,0.453125,0.4778481012658228,0.328125,0.2468354430379747,0.2734375,0.11075949367088607,0.203125,0.0,0.203125,0.5443037974683544,0.2734375,0.45569620253164556,0.4296875,0.5886075949367089,0.4765625,0.6835443037974683,0.0,0.6360759493670886,0.140625,0.5537974683544303,0.3203125,0.6360759493670886,0.3984375,0.7088607594936709
0.41732283464566927,1.0,0.7322834645669292,0.9145569620253164,0.8976377952755905,0.75,0.6850393700787402,0.6360759493670886,0.3858267716535433,0.5854430379746836,0.7716535433070866,0.47151898734177217,0.9133858267716536,0.27848101265822783,0.9763779527559056,0.1550632911392405,1.0,0.05379746835443038,0.47244094488188976,0.4810126582278481,0.3543307086614173,0.25316455696202533,0.29133858267716534,0.11392405063291139,0.2204724409448819,0.0,0.2125984251968504,0.5443037974683544,0.2677165354330709,0.4525316455696203,0.4251968503937008,0.5791139240506329,0.47244094488188976,0.6740506329113924,0.0,0.6392405063291139,0.13385826771653545,0.5632911392405063,0.3228346456692913,0.6360759493670886,0.41732283464566927,0.7056962025316456
0.424,1.0,0.736,0.9145569620253164,0.904,0.7436708860759493,0.68,0.6329113924050633,0.368,0.5886075949367089,0.768,0.47151898734177217,0.912,0.27848101265822783,0.976,0.1518987341772152,1.0,0.05063291139240506,0.464,0.4778481012658228,0.344,0.25,0.28,0.11392405063291139,0.208,0.0,0.208,0.5411392405063291,0.256,0.45569620253164556,0.424,0.5822784810126582,0.472,0.6772151898734177,0.0,0.6360759493670886,0.144,0.569620253164557,0.336,0.6518987341772152,0.424,0.7246835443037974
